datetime,temperature,person
2025-07-26 07:00:00,24.8,Denali.csv
2025-07-26 08:00:00,24.2,Denali.csv
2025-07-26 09:00:00,24.0,Denali.csv
2025-07-26 10:00:00,24.5,Denali.csv
2025-07-26 11:00:00,24.466666666666665,Denali.csv
2025-07-26 12:00:00,24.433333333333334,Denali.csv
2025-07-26 13:00:00,24.4,Denali.csv
2025-07-26 14:00:00,24.45,Denali.csv
2025-07-26 15:00:00,24.5,Denali.csv
2025-07-26 16:00:00,24.5,Denali.csv
2025-07-26 17:00:00,24.5,Denali.csv
2025-07-26 18:00:00,24.4,Denali.csv
2025-07-26 19:00:00,24.3,Denali.csv
2025-07-26 20:00:00,24.25,Denali.csv
2025-07-26 21:00:00,24.2,Denali.csv
2025-07-26 22:00:00,24.1,Denali.csv
2025-07-26 23:00:00,24.0,Denali.csv
2025-07-27 00:00:00,23.95,Denali.csv
2025-07-27 01:00:00,23.9,Denali.csv
2025-07-27 02:00:00,23.95,Denali.csv
2025-07-27 03:00:00,24.0,Denali.csv
2025-07-27 04:00:00,24.15,Denali.csv
2025-07-27 05:00:00,24.3,Denali.csv
2025-07-27 06:00:00,24.5,Denali.csv
2025-07-27 07:00:00,24.7,Denali.csv
2025-07-27 08:00:00,24.85,Denali.csv
2025-07-27 09:00:00,25.0,Denali.csv
2025-07-27 10:00:00,25.1,Denali.csv
2025-07-27 11:00:00,25.2,Denali.csv
2025-07-27 12:00:00,25.2,Denali.csv
2025-07-27 13:00:00,25.2,Denali.csv
2025-07-27 14:00:00,25.15,Denali.csv
2025-07-27 15:00:00,25.1,Denali.csv
2025-07-27 16:00:00,25.0,Denali.csv
2025-07-27 17:00:00,24.9,Denali.csv
2025-07-27 18:00:00,24.85,Denali.csv
2025-07-27 19:00:00,24.8,Denali.csv
2025-07-27 20:00:00,24.9,Denali.csv
2025-07-27 21:00:00,25.0,Denali.csv
2025-07-27 22:00:00,25.1,Denali.csv
2025-07-27 23:00:00,25.2,Denali.csv
2025-07-28 00:00:00,25.25,Denali.csv
2025-07-28 01:00:00,25.3,Denali.csv
2025-07-28 02:00:00,25.3,Denali.csv
2025-07-28 03:00:00,25.3,Denali.csv
2025-07-28 04:00:00,25.3,Denali.csv
2025-07-28 05:00:00,25.3,Denali.csv
2025-07-28 06:00:00,24.883333333333333,Denali.csv
2025-07-28 07:00:00,24.46666666666667,Denali.csv
2025-07-28 08:00:00,24.333333333333336,Denali.csv
2025-07-28 09:00:00,24.2,Denali.csv
2025-07-28 10:00:00,24.5,Denali.csv
2025-07-28 11:00:00,24.799999999999997,Denali.csv
2025-07-28 12:00:00,24.9,Denali.csv
2025-07-28 13:00:00,25.0,Denali.csv
2025-07-28 14:00:00,25.0,Denali.csv
2025-07-28 15:00:00,25.0,Denali.csv
2025-07-28 16:00:00,25.0,Denali.csv
2025-07-28 17:00:00,25.0,Denali.csv
2025-07-28 18:00:00,24.9,Denali.csv
2025-07-28 19:00:00,24.8,Denali.csv
2025-07-28 20:00:00,24.9,Denali.csv
2025-07-28 21:00:00,25.0,Denali.csv
2025-07-28 22:00:00,25.05,Denali.csv
2025-07-28 23:00:00,25.1,Denali.csv
2025-07-29 00:00:00,25.05,Denali.csv
2025-07-29 01:00:00,25.0,Denali.csv
2025-07-29 02:00:00,24.95,Denali.csv
2025-07-29 03:00:00,24.9,Denali.csv
2025-07-29 04:00:00,24.625,Denali.csv
2025-07-29 05:00:00,24.35,Denali.csv
2025-07-29 06:00:00,24.4375,Denali.csv
2025-07-29 07:00:00,24.525,Denali.csv
2025-07-29 08:00:00,24.6125,Denali.csv
2025-07-29 09:00:00,24.7,Denali.csv
2025-07-29 10:00:00,24.799999999999997,Denali.csv
2025-07-29 11:00:00,24.9,Denali.csv
2025-07-29 12:00:00,25.0,Denali.csv
2025-07-29 13:00:00,25.1,Denali.csv
2025-07-29 14:00:00,25.05,Denali.csv
2025-07-29 15:00:00,25.0,Denali.csv
2025-07-29 16:00:00,24.9,Denali.csv
2025-07-29 17:00:00,24.8,Denali.csv
2025-07-29 18:00:00,24.8,Denali.csv
2025-07-29 19:00:00,24.8,Denali.csv
2025-07-29 20:00:00,24.8,Denali.csv
2025-07-29 21:00:00,24.8,Denali.csv
2025-07-29 22:00:00,24.8,Denali.csv
2025-07-29 23:00:00,24.8,Denali.csv
2025-07-30 00:00:00,24.8,Denali.csv
2025-07-30 01:00:00,24.75,Denali.csv
2025-07-30 02:00:00,24.7,Denali.csv
2025-07-30 03:00:00,24.7,Denali.csv
2025-07-30 04:00:00,24.7,Denali.csv
2025-07-30 05:00:00,24.7,Denali.csv
2025-07-30 06:00:00,24.7,Denali.csv
2025-07-30 07:00:00,24.75,Denali.csv
2025-07-30 08:00:00,24.799999999999997,Denali.csv
2025-07-30 09:00:00,24.849999999999998,Denali.csv
2025-07-30 10:00:00,24.9,Denali.csv
2025-07-30 11:00:00,25.0,Denali.csv
2025-07-30 12:00:00,25.1,Denali.csv
2025-07-30 13:00:00,25.15,Denali.csv
2025-07-30 14:00:00,25.2,Denali.csv
2025-07-30 15:00:00,25.1,Denali.csv
2025-07-30 16:00:00,25.0,Denali.csv
2025-07-30 17:00:00,24.95,Denali.csv
2025-07-30 18:00:00,24.9,Denali.csv
2025-07-30 19:00:00,24.9,Denali.csv
2025-07-30 20:00:00,24.9,Denali.csv
2025-07-30 21:00:00,24.9,Denali.csv
2025-07-30 22:00:00,24.9,Denali.csv
2025-07-30 23:00:00,24.9,Denali.csv
2025-07-31 00:00:00,24.9,Denali.csv
2025-07-31 01:00:00,24.9,Denali.csv
2025-07-31 02:00:00,24.9,Denali.csv
2025-07-31 03:00:00,24.85,Denali.csv
2025-07-31 04:00:00,24.8,Denali.csv
2025-07-31 05:00:00,24.8,Denali.csv
2025-07-31 06:00:00,24.8,Denali.csv
2025-07-31 07:00:00,24.65,Denali.csv
2025-07-31 08:00:00,24.5,Denali.csv
2025-07-31 09:00:00,24.45,Denali.csv
2025-07-31 10:00:00,24.4,Denali.csv
2025-07-31 11:00:00,24.4,Denali.csv
2025-07-31 12:00:00,24.4,Denali.csv
2025-07-31 13:00:00,24.4,Denali.csv
2025-07-31 14:00:00,24.4,Denali.csv
2025-07-31 15:00:00,24.549999999999997,Denali.csv
2025-07-31 16:00:00,24.7,Denali.csv
2025-07-31 17:00:00,24.6,Denali.csv
2025-07-31 18:00:00,24.5,Denali.csv
2025-07-31 19:00:00,24.45,Denali.csv
2025-07-31 20:00:00,24.4,Denali.csv
2025-07-31 21:00:00,24.35,Denali.csv
2025-07-31 22:00:00,24.3,Denali.csv
2025-07-31 23:00:00,24.35,Denali.csv
2025-08-01 00:00:00,24.4,Denali.csv
2025-08-01 01:00:00,24.375,Denali.csv
2025-08-01 02:00:00,24.35,Denali.csv
2025-08-01 03:00:00,24.325,Denali.csv
2025-08-01 04:00:00,24.3,Denali.csv
2025-08-01 05:00:00,24.275,Denali.csv
2025-08-01 06:00:00,24.25,Denali.csv
2025-08-01 07:00:00,24.225,Denali.csv
2025-08-01 08:00:00,24.2,Denali.csv
2025-08-01 09:00:00,24.2,Denali.csv
2025-08-01 10:00:00,24.2,Denali.csv
2025-08-01 11:00:00,24.15,Denali.csv
2025-08-01 12:00:00,24.1,Denali.csv
2025-08-01 13:00:00,24.15,Denali.csv
2025-08-01 14:00:00,24.2,Denali.csv
2025-08-01 15:00:00,24.175,Denali.csv
2025-08-01 16:00:00,24.15,Denali.csv
2025-08-01 17:00:00,24.125,Denali.csv
2025-08-01 18:00:00,24.1,Denali.csv
2025-08-01 19:00:00,24.0,Denali.csv
2025-08-01 20:00:00,23.9,Denali.csv
2025-08-01 21:00:00,24.0,Denali.csv
2025-08-01 22:00:00,24.1,Denali.csv
2025-08-01 23:00:00,24.087500000000002,Denali.csv
2025-08-02 00:00:00,24.075000000000003,Denali.csv
2025-08-02 01:00:00,24.0625,Denali.csv
2025-08-02 02:00:00,24.05,Denali.csv
2025-08-02 03:00:00,24.0375,Denali.csv
2025-08-02 04:00:00,24.025,Denali.csv
2025-08-02 05:00:00,24.0125,Denali.csv
2025-08-02 06:00:00,24.0,Denali.csv
2025-08-02 07:00:00,24.0,Denali.csv
2025-08-02 08:00:00,24.0,Denali.csv
2025-08-02 09:00:00,24.083333333333332,Denali.csv
2025-08-02 10:00:00,24.166666666666668,Denali.csv
2025-08-02 11:00:00,24.25,Denali.csv
2025-08-02 12:00:00,24.333333333333332,Denali.csv
2025-08-02 13:00:00,24.416666666666668,Denali.csv
2025-08-02 14:00:00,24.5,Denali.csv
2025-08-02 15:00:00,24.4,Denali.csv
2025-08-02 16:00:00,24.3,Denali.csv
2025-08-02 17:00:00,24.3,Denali.csv
2025-08-02 18:00:00,24.3,Denali.csv
2025-08-02 19:00:00,24.200000000000003,Denali.csv
2025-08-02 20:00:00,24.1,Denali.csv
2025-08-02 21:00:00,24.05,Denali.csv
2025-08-02 22:00:00,24.0,Denali.csv
2025-08-02 23:00:00,23.9,Denali.csv
2025-08-03 00:00:00,23.8,Denali.csv
2025-08-03 01:00:00,23.75,Denali.csv
2025-08-03 02:00:00,23.7,Denali.csv
2025-08-03 03:00:00,23.75,Denali.csv
2025-08-03 04:00:00,23.8,Denali.csv
2025-08-03 05:00:00,23.85,Denali.csv
2025-08-03 06:00:00,23.9,Denali.csv
2025-08-03 07:00:00,23.95,Denali.csv
2025-08-03 08:00:00,24.0,Denali.csv
2025-08-03 09:00:00,23.95,Denali.csv
2025-08-03 10:00:00,23.9,Denali.csv
2025-08-03 11:00:00,23.799999999999997,Denali.csv
2025-08-03 12:00:00,23.7,Denali.csv
2025-08-03 13:00:00,23.549999999999997,Denali.csv
2025-08-03 14:00:00,23.4,Denali.csv
2025-08-03 15:00:00,23.25,Denali.csv
2025-08-03 16:00:00,23.1,Denali.csv
2025-08-03 17:00:00,22.85,Denali.csv
2025-08-03 18:00:00,22.6,Denali.csv
2025-08-03 19:00:00,22.700000000000003,Denali.csv
2025-08-03 20:00:00,22.8,Denali.csv
2025-08-03 21:00:00,22.95,Denali.csv
2025-08-03 22:00:00,23.1,Denali.csv
2025-08-03 23:00:00,23.25,Denali.csv
2025-08-04 00:00:00,23.4,Denali.csv
2025-08-04 01:00:00,23.366666666666667,Denali.csv
2025-08-04 02:00:00,23.333333333333332,Denali.csv
2025-08-04 03:00:00,23.3,Denali.csv
2025-08-04 04:00:00,23.3,Denali.csv
2025-08-04 05:00:00,23.3,Denali.csv
2025-08-04 06:00:00,23.3,Denali.csv
2025-08-04 07:00:00,23.3,Denali.csv
2025-08-04 08:00:00,22.5,Denali.csv
2025-08-04 09:00:00,22.4,Denali.csv
2025-08-04 10:00:00,21.9,Denali.csv
2025-08-04 11:00:00,22.15,Denali.csv
2025-08-04 12:00:00,22.525,Denali.csv
2025-08-04 13:00:00,22.9,Denali.csv
2025-08-04 14:00:00,23.1,Denali.csv
2025-08-04 15:00:00,23.3,Denali.csv
2025-08-04 16:00:00,23.4,Denali.csv
2025-08-04 17:00:00,23.5,Denali.csv
2025-08-04 18:00:00,23.55,Denali.csv
2025-08-04 19:00:00,23.6,Denali.csv
2025-08-04 20:00:00,23.4,Denali.csv
2025-08-04 21:00:00,23.2,Denali.csv
2025-08-04 22:00:00,23.299999999999997,Denali.csv
2025-08-04 23:00:00,23.4,Denali.csv
2025-08-05 00:00:00,23.45,Denali.csv
2025-08-05 01:00:00,23.5,Denali.csv
2025-08-05 02:00:00,23.45,Denali.csv
2025-08-05 03:00:00,23.4,Denali.csv
2025-08-05 04:00:00,23.4,Denali.csv
2025-08-05 05:00:00,23.4,Denali.csv
2025-08-05 06:00:00,23.45,Denali.csv
2025-08-05 07:00:00,23.5,Denali.csv
2025-08-05 08:00:00,23.5,Denali.csv
2025-08-05 09:00:00,23.5,Denali.csv
2025-08-05 10:00:00,23.45,Denali.csv
2025-08-05 11:00:00,23.4,Denali.csv
2025-08-05 12:00:00,23.35,Denali.csv
2025-08-05 13:00:00,23.3,Denali.csv
2025-08-05 14:00:00,23.3,Denali.csv
2025-08-05 15:00:00,23.3,Denali.csv
2025-08-05 16:00:00,23.25,Denali.csv
2025-08-05 17:00:00,23.2,Denali.csv
2025-08-05 18:00:00,23.15,Denali.csv
2025-08-05 19:00:00,23.1,Denali.csv
2025-08-05 20:00:00,23.15,Denali.csv
2025-08-05 21:00:00,23.2,Denali.csv
2025-08-05 22:00:00,23.299999999999997,Denali.csv
2025-08-05 23:00:00,23.4,Denali.csv
2025-08-06 00:00:00,23.5,Denali.csv
2025-08-06 01:00:00,23.6,Denali.csv
2025-08-06 02:00:00,23.6,Denali.csv
2025-08-06 03:00:00,23.6,Denali.csv
2025-08-06 04:00:00,23.6,Denali.csv
2025-08-06 05:00:00,23.6,Denali.csv
2025-08-06 06:00:00,23.55,Denali.csv
2025-08-06 07:00:00,23.5,Denali.csv
2025-08-06 08:00:00,23.4,Denali.csv
2025-08-06 09:00:00,23.3,Denali.csv
2025-08-06 10:00:00,23.450000000000003,Denali.csv
2025-08-06 11:00:00,23.6,Denali.csv
2025-08-06 12:00:00,23.75,Denali.csv
2025-08-06 13:00:00,23.9,Denali.csv
2025-08-06 14:00:00,23.799999999999997,Denali.csv
2025-08-06 15:00:00,23.7,Denali.csv
2025-08-06 16:00:00,23.65,Denali.csv
2025-08-06 17:00:00,23.6,Denali.csv
2025-08-06 18:00:00,23.450000000000003,Denali.csv
2025-08-06 19:00:00,23.3,Denali.csv
2025-08-06 20:00:00,23.25,Denali.csv
2025-08-06 21:00:00,23.2,Denali.csv
2025-08-06 22:00:00,23.25,Denali.csv
2025-08-06 23:00:00,23.3,Denali.csv
2025-08-07 00:00:00,23.35,Denali.csv
2025-08-07 01:00:00,23.4,Denali.csv
2025-08-07 02:00:00,23.4,Denali.csv
2025-08-07 03:00:00,23.4,Denali.csv
2025-08-07 04:00:00,23.4,Denali.csv
2025-08-07 05:00:00,23.4,Denali.csv
2025-08-07 06:00:00,23.4,Denali.csv
2025-08-07 07:00:00,23.4,Denali.csv
2025-08-07 08:00:00,23.5,Denali.csv
2025-08-07 09:00:00,23.6,Denali.csv
2025-08-07 10:00:00,23.75,Denali.csv
2025-08-07 11:00:00,23.9,Denali.csv
2025-08-07 12:00:00,23.95,Denali.csv
2025-08-07 13:00:00,24.0,Denali.csv
2025-08-07 14:00:00,24.05,Denali.csv
2025-08-07 15:00:00,24.1,Denali.csv
2025-08-07 16:00:00,24.0,Denali.csv
2025-08-07 17:00:00,23.9,Denali.csv
2025-08-07 18:00:00,23.9,Denali.csv
2025-08-07 19:00:00,23.9,Denali.csv
2025-08-07 20:00:00,24.0,Denali.csv
2025-08-07 21:00:00,24.1,Denali.csv
2025-08-07 22:00:00,24.1,Denali.csv
2025-08-07 23:00:00,24.1,Denali.csv
2025-08-08 00:00:00,24.1,Denali.csv
2025-08-08 01:00:00,24.1,Denali.csv
2025-08-08 02:00:00,24.15,Denali.csv
2025-08-08 03:00:00,24.2,Denali.csv
2025-08-08 04:00:00,24.049999999999997,Denali.csv
2025-08-08 05:00:00,23.9,Denali.csv
2025-08-08 06:00:00,23.95,Denali.csv
2025-08-08 07:00:00,24.0,Denali.csv
2025-08-08 08:00:00,24.2,Denali.csv
2025-08-08 09:00:00,24.4,Denali.csv
2025-08-08 10:00:00,24.65,Denali.csv
2025-08-08 11:00:00,24.9,Denali.csv
2025-08-08 12:00:00,25.0,Denali.csv
2025-08-08 13:00:00,25.1,Denali.csv
2025-08-08 14:00:00,25.05,Denali.csv
2025-08-08 15:00:00,25.0,Denali.csv
2025-08-08 16:00:00,24.95,Denali.csv
2025-08-08 17:00:00,24.9,Denali.csv
2025-08-08 18:00:00,24.799999999999997,Denali.csv
2025-08-08 19:00:00,24.7,Denali.csv
2025-08-08 20:00:00,24.725,Denali.csv
2025-08-08 21:00:00,24.75,Denali.csv
2025-08-08 22:00:00,24.775,Denali.csv
2025-08-08 23:00:00,24.8,Denali.csv
2025-08-09 00:00:00,24.9,Denali.csv
2025-08-09 01:00:00,25.0,Denali.csv
2025-08-09 02:00:00,25.033333333333335,Denali.csv
2025-08-09 03:00:00,25.066666666666666,Denali.csv
2025-08-09 04:00:00,25.1,Denali.csv
2025-08-09 05:00:00,25.1,Denali.csv
2025-08-09 06:00:00,25.1,Denali.csv
2025-08-09 07:00:00,25.200000000000003,Denali.csv
2025-08-09 08:00:00,25.3,Denali.csv
2025-08-09 09:00:00,25.4,Denali.csv
2025-08-09 10:00:00,25.5,Denali.csv
2025-08-09 11:00:00,26.1,Denali.csv
2025-08-09 12:00:00,26.2,Denali.csv
2025-08-09 13:00:00,26.45,Denali.csv
2025-08-09 14:00:00,26.7,Denali.csv
2025-08-09 15:00:00,26.7,Denali.csv
2025-08-09 16:00:00,26.7,Denali.csv
2025-08-09 17:00:00,26.5,Denali.csv
2025-08-09 18:00:00,26.3,Denali.csv
2025-08-09 19:00:00,26.15,Denali.csv
2025-08-09 20:00:00,26.0,Denali.csv
2025-08-09 21:00:00,25.9,Denali.csv
2025-08-09 22:00:00,25.8,Denali.csv
2025-08-09 23:00:00,25.9,Denali.csv
2025-08-10 00:00:00,26.0,Denali.csv
2025-08-10 01:00:00,26.1,Denali.csv
2025-08-10 02:00:00,26.2,Denali.csv
2025-08-10 03:00:00,26.25,Denali.csv
2025-08-10 04:00:00,26.3,Denali.csv
2025-08-10 05:00:00,26.3,Denali.csv
2025-08-10 06:00:00,26.3,Denali.csv
2025-08-10 07:00:00,26.125,Denali.csv
2025-08-10 08:00:00,25.950000000000003,Denali.csv
2025-08-10 09:00:00,25.775000000000002,Denali.csv
2025-08-10 10:00:00,25.6,Denali.csv
2025-08-10 11:00:00,25.8,Denali.csv
2025-08-10 12:00:00,26.0,Denali.csv
2025-08-10 13:00:00,26.05,Denali.csv
2025-08-10 14:00:00,26.1,Denali.csv
2025-08-10 15:00:00,26.05,Denali.csv
2025-08-10 16:00:00,26.0,Denali.csv
2025-08-10 17:00:00,25.95,Denali.csv
2025-08-10 18:00:00,25.9,Denali.csv
2025-08-10 19:00:00,25.9,Denali.csv
2025-08-10 20:00:00,25.9,Denali.csv
2025-08-10 21:00:00,25.95,Denali.csv
2025-08-10 22:00:00,26.0,Denali.csv
2025-08-10 23:00:00,26.0,Denali.csv
2025-08-11 00:00:00,26.0,Denali.csv
2025-08-11 01:00:00,25.95,Denali.csv
2025-08-11 02:00:00,25.9,Denali.csv
2025-08-11 03:00:00,25.85,Denali.csv
2025-08-11 04:00:00,25.8,Denali.csv
2025-08-11 05:00:00,25.8,Denali.csv
2025-08-11 06:00:00,25.8,Denali.csv
2025-08-11 07:00:00,25.3,Denali.csv
2025-08-11 08:00:00,25.4,Denali.csv
2025-08-11 09:00:00,25.549999999999997,Denali.csv
2025-08-11 10:00:00,25.7,Denali.csv
2025-08-11 11:00:00,25.95,Denali.csv
2025-08-11 12:00:00,26.2,Denali.csv
2025-08-11 13:00:00,26.25,Denali.csv
2025-08-11 14:00:00,26.3,Denali.csv
2025-08-11 15:00:00,26.35,Denali.csv
2025-08-11 16:00:00,26.4,Denali.csv
2025-08-11 17:00:00,26.325,Denali.csv
2025-08-11 18:00:00,26.25,Denali.csv
2025-08-11 19:00:00,26.175,Denali.csv
2025-08-11 20:00:00,26.1,Denali.csv
2025-08-11 21:00:00,26.15,Denali.csv
2025-08-11 22:00:00,26.2,Denali.csv
2025-08-11 23:00:00,26.2,Denali.csv
2025-08-12 00:00:00,26.2,Denali.csv
2025-08-12 01:00:00,26.2,Denali.csv
2025-08-12 02:00:00,26.2,Denali.csv
2025-08-12 03:00:00,26.15,Denali.csv
2025-08-12 04:00:00,26.1,Denali.csv
2025-08-12 05:00:00,26.1,Denali.csv
2025-08-12 06:00:00,26.1,Denali.csv
2025-08-12 07:00:00,26.0,Denali.csv
2025-08-12 08:00:00,25.9,Denali.csv
2025-08-12 09:00:00,26.4,Denali.csv
2025-08-12 10:00:00,26.95,Denali.csv
2025-08-12 11:00:00,27.5,Denali.csv
2025-08-12 12:00:00,27.8,Denali.csv
2025-08-12 13:00:00,27.8,Denali.csv
2025-08-12 14:00:00,27.8,Denali.csv
2025-08-12 15:00:00,27.700000000000003,Denali.csv
2025-08-12 16:00:00,27.6,Denali.csv
2025-08-12 17:00:00,27.450000000000003,Denali.csv
2025-08-12 18:00:00,27.3,Denali.csv
2025-08-12 19:00:00,27.15,Denali.csv
2025-08-12 20:00:00,27.0,Denali.csv
2025-08-12 21:00:00,27.05,Denali.csv
2025-08-12 22:00:00,27.1,Denali.csv
2025-08-12 23:00:00,27.1,Denali.csv
2025-08-13 00:00:00,27.1,Denali.csv
2025-08-13 01:00:00,27.05,Denali.csv
2025-08-13 02:00:00,27.0,Denali.csv
2025-08-13 03:00:00,26.95,Denali.csv
2025-08-13 04:00:00,26.9,Denali.csv
2025-08-13 05:00:00,26.9,Denali.csv
2025-08-13 06:00:00,26.9,Denali.csv
2025-08-13 07:00:00,26.65,Denali.csv
2025-08-13 08:00:00,26.4,Denali.csv
2025-08-13 09:00:00,27.0,Denali.csv
2025-08-13 10:00:00,27.55,Denali.csv
2025-08-13 11:00:00,28.2,Denali.csv
2025-08-13 12:00:00,28.75,Denali.csv
2025-08-13 13:00:00,28.675,Denali.csv
2025-08-13 14:00:00,28.6,Denali.csv
2025-08-13 15:00:00,28.450000000000003,Denali.csv
2025-08-13 16:00:00,28.3,Denali.csv
2025-08-13 17:00:00,28.15,Denali.csv
2025-08-13 18:00:00,28.0,Denali.csv
2025-08-13 19:00:00,27.85,Denali.csv
2025-08-13 20:00:00,27.7,Denali.csv
2025-08-13 21:00:00,27.7,Denali.csv
2025-08-13 22:00:00,27.7,Denali.csv
2025-08-13 23:00:00,27.75,Denali.csv
2025-08-14 00:00:00,27.8,Denali.csv
2025-08-14 01:00:00,27.8,Denali.csv
2025-08-14 02:00:00,27.8,Denali.csv
2025-08-14 03:00:00,27.8,Denali.csv
2025-08-14 04:00:00,27.8,Denali.csv
2025-08-14 05:00:00,27.8,Denali.csv
2025-08-14 06:00:00,27.700000000000003,Denali.csv
2025-08-14 07:00:00,27.6,Denali.csv
2025-08-14 08:00:00,27.6,Denali.csv
2025-08-14 09:00:00,27.6,Denali.csv
2025-08-14 10:00:00,27.8,Denali.csv
2025-08-14 11:00:00,28.0,Denali.csv
2025-08-14 12:00:00,28.5,Denali.csv
2025-08-14 13:00:00,28.7,Denali.csv
2025-08-14 14:00:00,28.799999999999997,Denali.csv
2025-08-14 15:00:00,28.9,Denali.csv
2025-08-14 16:00:00,28.799999999999997,Denali.csv
2025-08-14 17:00:00,28.7,Denali.csv
2025-08-14 18:00:00,28.7,Denali.csv
2025-08-14 19:00:00,28.7,Denali.csv
2025-08-14 20:00:00,28.65,Denali.csv
2025-08-14 21:00:00,28.6,Denali.csv
2025-08-14 22:00:00,28.55,Denali.csv
2025-08-14 23:00:00,28.5,Denali.csv
2025-08-15 00:00:00,28.5,Denali.csv
2025-08-15 01:00:00,28.5,Denali.csv
2025-08-15 02:00:00,28.45,Denali.csv
2025-08-15 03:00:00,28.4,Denali.csv
2025-08-15 04:00:00,28.35,Denali.csv
2025-08-15 05:00:00,28.3,Denali.csv
2025-08-15 06:00:00,28.3,Denali.csv
2025-08-15 07:00:00,28.3,Denali.csv
2025-08-15 08:00:00,28.4,Denali.csv
2025-08-15 09:00:00,28.5,Denali.csv
2025-08-15 10:00:00,28.775,Denali.csv
2025-08-15 11:00:00,29.05,Denali.csv
2025-08-15 12:00:00,29.225,Denali.csv
2025-08-15 13:00:00,29.4,Denali.csv
2025-08-15 14:00:00,29.45,Denali.csv
2025-08-15 15:00:00,29.5,Denali.csv
2025-08-15 16:00:00,29.45,Denali.csv
2025-08-15 17:00:00,29.4,Denali.csv
2025-08-15 18:00:00,29.35,Denali.csv
2025-08-15 19:00:00,29.3,Denali.csv
2025-08-15 20:00:00,29.25,Denali.csv
2025-08-15 21:00:00,29.2,Denali.csv
2025-08-15 22:00:00,29.15,Denali.csv
2025-08-15 23:00:00,29.1,Denali.csv
2025-08-16 00:00:00,29.05,Denali.csv
2025-08-16 01:00:00,29.0,Denali.csv
2025-08-16 02:00:00,28.95,Denali.csv
2025-08-16 03:00:00,28.9,Denali.csv
2025-08-16 04:00:00,28.85,Denali.csv
2025-08-16 05:00:00,28.8,Denali.csv
2025-08-16 06:00:00,28.75,Denali.csv
2025-08-16 07:00:00,28.700000000000003,Denali.csv
2025-08-16 08:00:00,28.650000000000002,Denali.csv
2025-08-16 09:00:00,28.6,Denali.csv
2025-08-16 10:00:00,28.75,Denali.csv
2025-08-16 11:00:00,28.9,Denali.csv
2025-08-16 12:00:00,29.1,Denali.csv
2025-08-16 13:00:00,29.3,Denali.csv
2025-08-16 14:00:00,29.3,Denali.csv
2025-08-16 15:00:00,29.3,Denali.csv
2025-08-16 16:00:00,29.15,Denali.csv
2025-08-16 17:00:00,29.0,Denali.csv
2025-08-16 18:00:00,28.9,Denali.csv
2025-08-16 19:00:00,28.8,Denali.csv
2025-08-16 20:00:00,28.700000000000003,Denali.csv
2025-08-16 21:00:00,28.6,Denali.csv
2025-08-16 22:00:00,28.5,Denali.csv
2025-08-16 23:00:00,28.4,Denali.csv
2025-08-17 00:00:00,28.35,Denali.csv
2025-08-17 01:00:00,28.3,Denali.csv
2025-08-17 02:00:00,28.200000000000003,Denali.csv
2025-08-17 03:00:00,28.1,Denali.csv
2025-08-17 04:00:00,28.05,Denali.csv
2025-08-17 05:00:00,28.0,Denali.csv
2025-08-17 06:00:00,27.95,Denali.csv
2025-08-17 07:00:00,27.9,Denali.csv
2025-08-17 08:00:00,27.95,Denali.csv
2025-08-17 09:00:00,28.0,Denali.csv
2025-08-17 10:00:00,28.1,Denali.csv
2025-08-17 11:00:00,28.2,Denali.csv
2025-08-17 12:00:00,28.25,Denali.csv
2025-08-17 13:00:00,28.3,Denali.csv
2025-08-17 14:00:00,28.25,Denali.csv
2025-08-17 15:00:00,28.2,Denali.csv
2025-08-17 16:00:00,28.049999999999997,Denali.csv
2025-08-17 17:00:00,27.9,Denali.csv
2025-08-17 18:00:00,27.85,Denali.csv
2025-08-17 19:00:00,27.8,Denali.csv
2025-08-17 20:00:00,27.65,Denali.csv
2025-08-17 21:00:00,27.5,Denali.csv
2025-08-17 22:00:00,27.45,Denali.csv
2025-08-17 23:00:00,27.4,Denali.csv
2025-08-18 00:00:00,27.299999999999997,Denali.csv
2025-08-18 01:00:00,27.2,Denali.csv
2025-08-18 02:00:00,27.1,Denali.csv
2025-08-18 03:00:00,27.0,Denali.csv
2025-08-18 04:00:00,27.0,Denali.csv
2025-08-18 05:00:00,27.0,Denali.csv
2025-08-18 06:00:00,26.9,Denali.csv
2025-08-18 07:00:00,26.8,Denali.csv
2025-08-18 08:00:00,27.05,Denali.csv
2025-08-18 09:00:00,27.3,Denali.csv
2025-08-18 10:00:00,27.575000000000003,Denali.csv
2025-08-18 11:00:00,27.85,Denali.csv
2025-06-18 11:00:00,27.1,Dhaulagiri.csv
2025-06-18 12:00:00,25.6,Dhaulagiri.csv
2025-06-18 13:00:00,25.6,Dhaulagiri.csv
2025-06-18 14:00:00,25.8,Dhaulagiri.csv
2025-06-18 15:00:00,26.0,Dhaulagiri.csv
2025-06-18 16:00:00,26.1,Dhaulagiri.csv
2025-06-18 17:00:00,26.2,Dhaulagiri.csv
2025-06-18 18:00:00,26.2,Dhaulagiri.csv
2025-06-18 19:00:00,26.2,Dhaulagiri.csv
2025-06-18 20:00:00,26.1,Dhaulagiri.csv
2025-06-18 21:00:00,26.0,Dhaulagiri.csv
2025-06-18 22:00:00,25.95,Dhaulagiri.csv
2025-06-18 23:00:00,25.9,Dhaulagiri.csv
2025-06-19 00:00:00,25.799999999999997,Dhaulagiri.csv
